Date,waterYear,tmean,precip_mm,precip_type,month,prism_snow_mm,prism_snow_mm_accum
1982-05-16,1982,8.232,0,rain,5,0,0
1982-05-17,1982,10.309,0,rain,5,0,0
1982-05-18,1982,12.698,0,rain,5,0,0
1982-05-19,1982,10.426,0,rain,5,0,0
1982-05-20,1982,9.728,0,rain,5,0,0
1982-05-21,1982,12.801,0,rain,5,0,0
1982-05-22,1982,13.521,0,rain,5,0,0
1982-05-23,1982,12.628,0,rain,5,0,0
1982-05-24,1982,12.199,0,rain,5,0,0
1982-05-25,1982,13.006,0,rain,5,0,0
1982-05-26,1982,15.069,0.017,rain,5,0,0
1982-05-27,1982,12.109,69.222,rain,5,0,0
1982-05-28,1982,12.238,0,rain,5,0,0
1982-05-29,1982,12.892,0,rain,5,0,0
1982-05-30,1982,10.987,0,rain,5,0,0
1982-05-31,1982,13.609,0,rain,5,0,0
1982-06-01,1982,12.255,0,rain,6,0,0
1982-06-02,1982,12.069,0,rain,6,0,0
1982-06-03,1982,11.868,0,rain,6,0,0
1982-06-04,1982,14.134,0,rain,6,0,0
1982-06-05,1982,11.479,0,rain,6,0,0
1982-06-06,1982,12.089,0,rain,6,0,0
1982-06-07,1982,13.525,0,rain,6,0,0
1982-06-08,1982,13.562,0,rain,6,0,0
1982-06-09,1982,13.529,0,rain,6,0,0
1982-06-10,1982,14.898,0,rain,6,0,0
1982-06-11,1982,15.822,0,rain,6,0,0
1982-06-12,1982,16.861,0,rain,6,0,0
1982-06-13,1982,15.995,0,rain,6,0,0
1982-06-14,1982,13.275,0,rain,6,0,0
1982-06-15,1982,14.133,0,rain,6,0,0
1982-06-16,1982,16.363,0,rain,6,0,0
1982-06-17,1982,17.302,0,rain,6,0,0
1982-06-18,1982,15.23,0,rain,6,0,0
1982-06-19,1982,14.72,0,rain,6,0,0
1982-06-20,1982,15.818,0,rain,6,0,0
1982-06-21,1982,16.99,0,rain,6,0,0
1982-06-22,1982,17.11,0,rain,6,0,0
1982-06-23,1982,17.246,0,rain,6,0,0
1982-06-24,1982,17.55,0,rain,6,0,0
1982-06-25,1982,17.677,0,rain,6,0,0
1982-06-26,1982,18.094,0,rain,6,0,0
1982-06-27,1982,19.765,0,rain,6,0,0
1982-06-28,1982,20.079,0,rain,6,0,0
1982-06-29,1982,18.732,0,rain,6,0,0
1982-06-30,1982,15.672,101.67099999999999,rain,6,0,0
1982-07-01,1982,14.361,0,rain,7,0,0
1982-07-02,1982,15.426,0,rain,7,0,0
1982-07-03,1982,16.543,0,rain,7,0,0
1982-07-04,1982,16.999,0,rain,7,0,0
1982-07-05,1982,14.048,0,rain,7,0,0
1982-07-06,1982,13.509,0,rain,7,0,0
1982-07-07,1982,15.713,0.07400000000000001,rain,7,0,0
1982-07-08,1982,16.547,0,rain,7,0,0
1982-07-09,1982,16.657,0,rain,7,0,0
1982-07-10,1982,18.934,0,rain,7,0,0
1982-07-11,1982,18.409,0,rain,7,0,0
1982-07-12,1982,20.217,0,rain,7,0,0
1982-07-13,1982,20.667,0,rain,7,0,0
1982-07-14,1982,21.188,0,rain,7,0,0
1982-07-15,1982,20.492,80.43900000000001,rain,7,0,0
1982-07-16,1982,20.239,95.549,rain,7,0,0
1982-07-17,1982,19.612,25.243,rain,7,0,0
1982-07-18,1982,19.571,129.934,rain,7,0,0
1982-07-19,1982,20.337,189.99800000000002,rain,7,0,0
1982-07-20,1982,21.031,13.105,rain,7,0,0
1982-07-21,1982,21.728,0,rain,7,0,0
1982-07-22,1982,20.364,262.131,rain,7,0,0
1982-07-23,1982,19.855,0.306,rain,7,0,0
1982-07-24,1982,18.481,0,rain,7,0,0
1982-07-25,1982,19.193,114.44700000000002,rain,7,0,0
1982-07-26,1982,19.129,406.116,rain,7,0,0
1982-07-27,1982,18.257,714.925,rain,7,0,0
1982-07-28,1982,17.318,816.0740000000001,rain,7,0,0
1982-07-29,1982,17.921,171.304,rain,7,0,0
1982-07-30,1982,17.468,380.35400000000004,rain,7,0,0
1982-07-31,1982,18.896,605.038,rain,7,0,0
1982-08-01,1982,19.057,1072.24,rain,8,0,0
1982-08-02,1982,16.973,743.0930000000001,rain,8,0,0
1982-08-03,1982,16.342,0,rain,8,0,0
1982-08-04,1982,17.807,0,rain,8,0,0
1982-08-05,1982,19.317,0,rain,8,0,0
1982-08-06,1982,19.884,271.382,rain,8,0,0
1982-08-07,1982,19.235,121.804,rain,8,0,0
1982-08-08,1982,19.179,43.593,rain,8,0,0
1982-08-09,1982,19.277,187.762,rain,8,0,0
1982-08-10,1982,19.51,20.258,rain,8,0,0
1982-08-11,1982,19.306,401.895,rain,8,0,0
1982-08-12,1982,17.494,894.4399999999999,rain,8,0,0
1982-08-13,1982,16.511,606.219,rain,8,0,0
1982-08-14,1982,17.881,0,rain,8,0,0
1982-08-15,1982,18.693,242.60399999999998,rain,8,0,0
1982-08-16,1982,19.038,153.17299999999997,rain,8,0,0
1982-08-17,1982,19.247,0.265,rain,8,0,0
1982-08-18,1982,19.874,0,rain,8,0,0
1982-08-19,1982,20.206,0,rain,8,0,0
1982-08-20,1982,19.784,541.761,rain,8,0,0
1982-08-21,1982,18.134,208.45600000000002,rain,8,0,0
1982-08-22,1982,18.02,679.742,rain,8,0,0
1982-08-23,1982,17.606,574.4409999999999,rain,8,0,0
1982-08-24,1982,16.956,1128.6399999999999,rain,8,0,0
1982-08-25,1982,15.33,1094.22,rain,8,0,0
1982-08-26,1982,15.708,464.672,rain,8,0,0
1982-08-27,1982,16.852,0,rain,8,0,0
1982-08-28,1982,17.577,0,rain,8,0,0
1982-08-29,1982,18.015,439.23199999999997,rain,8,0,0
1982-08-30,1982,17.983,22.553,rain,8,0,0
1982-08-31,1982,18.383,4.26,rain,8,0,0
1982-09-01,1982,18.85,0,rain,9,0,0
1982-09-02,1982,18.848,0,rain,9,0,0
1982-09-03,1982,19.598,328.522,rain,9,0,0
1982-09-04,1982,17.904,710.518,rain,9,0,0
1982-09-05,1982,16.228,68.321,rain,9,0,0
1982-09-06,1982,16.391,0,rain,9,0,0
1982-09-07,1982,16.815,202.845,rain,9,0,0
1982-09-08,1982,16.135,1.6400000000000001,rain,9,0,0
1982-09-09,1982,16.205,228.625,rain,9,0,0
1982-09-10,1982,14.748,1085.48,rain,9,0,0
1982-09-11,1982,9.999,388.72799999999995,rain,9,0,0
1982-09-12,1982,9.528,633.9269999999999,rain,9,0,0
1982-09-13,1982,8.54,746.725,rain,9,0,0
1982-09-14,1982,9.88,0,rain,9,0,0
1982-09-15,1982,14.317,0,rain,9,0,0
1982-09-16,1982,15.02,0,rain,9,0,0
1982-09-17,1982,14.302,91.274,rain,9,0,0
1982-09-18,1982,13.512,0,rain,9,0,0
1982-09-19,1982,14.242,21.662,rain,9,0,0
1982-09-20,1982,13.975,2348.3,rain,9,0,0
1982-09-21,1982,15.742,0,rain,9,0,0
1982-09-22,1982,16.43,0,rain,9,0,0
1982-09-23,1982,16.666,0,rain,9,0,0
1982-09-24,1982,17.388,0,rain,9,0,0
1982-09-25,1982,16.393,0,rain,9,0,0
1982-09-26,1982,16.003,4.268,rain,9,0,0
1982-09-27,1982,10.183,593.501,rain,9,0,0
1982-09-28,1982,6.328,0,rain,9,0,0
1982-09-29,1982,10.49,5.21,rain,9,0,0
1982-09-30,1982,10.19,0,rain,9,0,0
1982-10-01,1983,6.895,0,rain,10,0,0
1982-10-02,1983,8.545,0,rain,10,0,0
1982-10-03,1983,10.873,0,rain,10,0,0
1982-10-04,1983,11.968,0,rain,10,0,0
1982-10-05,1983,7.665,0,rain,10,0,0
1982-10-06,1983,8.577,0,rain,10,0,0
1982-10-07,1983,8.636,0,rain,10,0,0
1982-10-08,1983,1.785,0,rain,10,0,0
1982-10-09,1983,0.164,0,rain,10,0,0
1982-10-10,1983,2.525,0,rain,10,0,0
1982-10-11,1983,3.038,0,rain,10,0,0
1982-10-12,1983,2.864,0,rain,10,0,0
1982-10-13,1983,4.873,0,rain,10,0,0
1982-10-14,1983,6.292,0,rain,10,0,0
1982-10-15,1983,8.635,0,rain,10,0,0
1982-10-16,1983,9.222,0,rain,10,0,0
1982-10-17,1983,10.087,0,rain,10,0,0
1982-10-18,1983,9.03,0,rain,10,0,0
1982-10-19,1983,5.134,0,rain,10,0,0
1982-10-20,1983,5.975,0,rain,10,0,0
1982-10-21,1983,6.826,0,rain,10,0,0
1982-10-22,1983,8.034,0,rain,10,0,0
1982-10-23,1983,9.927,0,rain,10,0,0
1982-10-24,1983,10.848,30.941,rain,10,0,0
1982-10-25,1983,10.282,0,rain,10,0,0
1982-10-26,1983,7.858,2157.05,rain,10,0,0
1982-10-27,1983,-0.901,0,snow,10,0,0
1982-10-28,1983,-0.875,0,snow,10,0,0
1982-10-29,1983,3.445,0,rain,10,0,0
1982-10-30,1983,7.792,118.44000000000001,rain,10,0,0
1982-10-31,1983,3.851,14.539,rain,10,0,0
1982-11-01,1983,2.324,0,rain,11,0,0
1982-11-02,1983,-0.617,0,snow,11,0,0
1982-11-03,1983,0.154,0,rain,11,0,0
1982-11-04,1983,2.961,0,rain,11,0,0
1982-11-05,1983,5.389,0,rain,11,0,0
1982-11-06,1983,5.224,0,rain,11,0,0
1982-11-07,1983,5.552,0,rain,11,0,0
1982-11-08,1983,4.974,1266.73,rain,11,0,0
1982-11-09,1983,4.285,261.087,rain,11,0,0
1982-11-10,1983,3.054,798.669,rain,11,0,0
1982-11-11,1983,-2.529,0,snow,11,0,0
1982-11-12,1983,-1.389,0,snow,11,0,0
1982-11-13,1983,-0.65,0,snow,11,0,0
1982-11-14,1983,-1.112,0,snow,11,0,0
1982-11-15,1983,0.372,0,rain,11,0,0
1982-11-16,1983,1.186,327.244,rain,11,0,0
1982-11-17,1983,3.298,662.7780000000001,rain,11,0,0
1982-11-18,1983,3.089,218.42100000000002,rain,11,0,0
1982-11-19,1983,1.466,373.825,rain,11,0,0
1982-11-20,1983,0.634,0.028,rain,11,0,0
1982-11-21,1983,0.601,0,rain,11,0,0
1982-11-22,1983,0.839,439.22799999999995,rain,11,0,0
1982-11-23,1983,-1.312,321.28999999999996,snow,11,321.28999999999996,321.28999999999996
1982-11-24,1983,-0.752,0,snow,11,0,321.28999999999996
1982-11-25,1983,-1.413,0,snow,11,0,321.28999999999996
1982-11-26,1983,-0.688,0,snow,11,0,321.28999999999996
1982-11-27,1983,-0.209,0,snow,11,0,321.28999999999996
1982-11-28,1983,0.116,32.078,rain,11,0,321.28999999999996
1982-11-29,1983,-0.188,963.011,snow,11,963.011,1284.301
1982-11-30,1983,-0.729,1194.8,snow,11,1194.8,2479.1009999999997
1982-12-01,1983,-4.868,254.129,snow,12,254.129,2733.23
1982-12-02,1983,-5.181,0,snow,12,0,2733.23
1982-12-03,1983,-2.923,0,snow,12,0,2733.23
1982-12-04,1983,-0.026,0,snow,12,0,2733.23
1982-12-05,1983,0.759,0,rain,12,0,2733.23
1982-12-06,1983,0.451,0,rain,12,0,2733.23
1982-12-07,1983,-0.549,0.505,snow,12,0.505,2733.7349999999997
1982-12-08,1983,0.823,0,rain,12,0,2733.7349999999997
1982-12-09,1983,0.948,248.16299999999998,rain,12,0,2733.7349999999997
1982-12-10,1983,0.693,435.47599999999994,rain,12,0,2733.7349999999997
1982-12-11,1983,-0.552,0,snow,12,0,2733.7349999999997
1982-12-12,1983,0.902,0,rain,12,0,2733.7349999999997
1982-12-13,1983,-2.187,4.007,snow,12,4.007,2737.7419999999997
1982-12-14,1983,-4.371,0,snow,12,0,2737.7419999999997
1982-12-15,1983,-2.161,0,snow,12,0,2737.7419999999997
1982-12-16,1983,2.146,0,rain,12,0,2737.7419999999997
1982-12-17,1983,2.496,0,rain,12,0,2737.7419999999997
1982-12-18,1983,-0.566,0,snow,12,0,2737.7419999999997
1982-12-19,1983,1.069,0,rain,12,0,2737.7419999999997
1982-12-20,1983,1.601,0,rain,12,0,2737.7419999999997
1982-12-21,1983,2.087,0,rain,12,0,2737.7419999999997
1982-12-22,1983,0.071,793.8599999999999,rain,12,0,2737.7419999999997
1982-12-23,1983,-3.63,657.433,snow,12,657.433,3395.1749999999997
1982-12-24,1983,-7.307,0,snow,12,0,3395.1749999999997
1982-12-25,1983,-6.993,0,snow,12,0,3395.1749999999997
1982-12-26,1983,-5.628,0,snow,12,0,3395.1749999999997
1982-12-27,1983,-6.291,0,snow,12,0,3395.1749999999997
1982-12-28,1983,-11.462,0.8720000000000001,snow,12,0.8720000000000001,3396.047
1982-12-29,1983,-9.476,341.178,snow,12,341.178,3737.225
1982-12-30,1983,-9.008,0,snow,12,0,3737.225
1982-12-31,1983,-6.856,0,snow,12,0,3737.225
1983-01-01,1983,-5.88,0,snow,1,0,3737.225
1983-01-02,1983,-4.08,0,snow,1,0,3737.225
1983-01-03,1983,-3.53,0,snow,1,0,3737.225
1983-01-04,1983,-2.449,0,snow,1,0,3737.225
1983-01-05,1983,-0.657,0,snow,1,0,3737.225
1983-01-06,1983,1.093,0,rain,1,0,3737.225
1983-01-07,1983,0.573,0,rain,1,0,3737.225
1983-01-08,1983,0.509,0,rain,1,0,3737.225
1983-01-09,1983,-3.759,0,snow,1,0,3737.225
1983-01-10,1983,-1.411,0,snow,1,0,3737.225
1983-01-11,1983,0.617,0,rain,1,0,3737.225
1983-01-12,1983,2.031,0,rain,1,0,3737.225
1983-01-13,1983,1.836,0,rain,1,0,3737.225
1983-01-14,1983,1.36,0,rain,1,0,3737.225
1983-01-15,1983,0.277,0,rain,1,0,3737.225
1983-01-16,1983,0.753,260.42199999999997,rain,1,0,3737.225
1983-01-17,1983,0.051,272.384,rain,1,0,3737.225
1983-01-18,1983,-0.84,0.07500000000000001,snow,1,0.07500000000000001,3737.2999999999997
1983-01-19,1983,-2.153,307.47499999999997,snow,1,307.47499999999997,4044.7749999999996
1983-01-20,1983,-4.964,639.107,snow,1,639.107,4683.882
1983-01-21,1983,-5.95,0,snow,1,0,4683.882
1983-01-22,1983,-4.402,0.311,snow,1,0.311,4684.193
1983-01-23,1983,-2.395,0,snow,1,0,4684.193
1983-01-24,1983,-1.839,231.436,snow,1,231.436,4915.629
1983-01-25,1983,-2.465,0,snow,1,0,4915.629
1983-01-26,1983,-0.043,0,snow,1,0,4915.629
1983-01-27,1983,1.5,319.71,rain,1,0,4915.629
1983-01-28,1983,-0.394,0,snow,1,0,4915.629
1983-01-29,1983,-1.535,464.49899999999997,snow,1,464.49899999999997,5380.128
1983-01-30,1983,-2.847,73.224,snow,1,73.224,5453.352
1983-01-31,1983,-3.875,108.899,snow,1,108.899,5562.251
1983-02-01,1983,-5.106,0,snow,2,0,5562.251
1983-02-02,1983,-6.062,301.348,snow,2,301.348,5863.599
1983-02-03,1983,-4.346,648.805,snow,2,648.805,6512.4039999999995
1983-02-04,1983,-3.44,870.195,snow,2,870.195,7382.599
1983-02-05,1983,-4.281,54.254,snow,2,54.254,7436.853
1983-02-06,1983,-3.911,23.699,snow,2,23.699,7460.552
1983-02-07,1983,-1.058,236.627,snow,2,236.627,7697.179
1983-02-08,1983,-0.417,735.5,snow,2,735.5,8432.679
1983-02-09,1983,0.17,0,rain,2,0,8432.679
1983-02-10,1983,-1.014,0,snow,2,0,8432.679
1983-02-11,1983,-1.675,0,snow,2,0,8432.679
1983-02-12,1983,0.588,0,rain,2,0,8432.679
1983-02-13,1983,1.74,204.99,rain,2,0,8432.679
1983-02-14,1983,-0.598,0,snow,2,0,8432.679
1983-02-15,1983,0.251,0,rain,2,0,8432.679
1983-02-16,1983,1.837,0,rain,2,0,8432.679
1983-02-17,1983,1.191,0,rain,2,0,8432.679
1983-02-18,1983,3.32,157.47299999999998,rain,2,0,8432.679
1983-02-19,1983,-0.986,0,snow,2,0,8432.679
1983-02-20,1983,0.105,0,rain,2,0,8432.679
1983-02-21,1983,1.713,0,rain,2,0,8432.679
1983-02-22,1983,1.95,0,rain,2,0,8432.679
1983-02-23,1983,3.322,0,rain,2,0,8432.679
1983-02-24,1983,3.154,1.808,rain,2,0,8432.679
1983-02-25,1983,1.364,186.272,rain,2,0,8432.679
1983-02-26,1983,-0.076,570.217,snow,2,570.217,9002.896
1983-02-27,1983,1.808,486.759,rain,2,0,9002.896
1983-02-28,1983,1.574,193.99800000000002,rain,2,0,9002.896
1983-03-01,1983,4.046,0,rain,3,0,9002.896
1983-03-02,1983,3.659,0,rain,3,0,9002.896
1983-03-03,1983,2.021,1277.1699999999998,rain,3,0,9002.896
1983-03-04,1983,0.425,476.18,rain,3,0,9002.896
1983-03-05,1983,0.807,0,rain,3,0,9002.896
1983-03-06,1983,1.204,0,rain,3,0,9002.896
1983-03-07,1983,1.396,0,rain,3,0,9002.896
1983-03-08,1983,1.516,0,rain,3,0,9002.896
1983-03-09,1983,3.597,0,rain,3,0,9002.896
1983-03-10,1983,5.883,0,rain,3,0,9002.896
1983-03-11,1983,7.102,0,rain,3,0,9002.896
1983-03-12,1983,5.262,297.442,rain,3,0,9002.896
1983-03-13,1983,5.463,139.66,rain,3,0,9002.896
1983-03-14,1983,4.151,1729.82,rain,3,0,9002.896
1983-03-15,1983,-1.595,0,snow,3,0,9002.896
1983-03-16,1983,-0.87,0,snow,3,0,9002.896
1983-03-17,1983,0.515,1290.24,rain,3,0,9002.896
1983-03-18,1983,-0.293,1714.1699999999998,snow,3,1714.1699999999998,10717.065999999999
1983-03-19,1983,-2.839,464.846,snow,3,464.846,11181.912
1983-03-20,1983,-4.284,1.525,snow,3,1.525,11183.437
1983-03-21,1983,-1.985,611.282,snow,3,611.282,11794.719
1983-03-22,1983,-2.067,753.735,snow,3,753.735,12548.454
1983-03-23,1983,-1.245,156.89000000000001,snow,3,156.89000000000001,12705.344
1983-03-24,1983,-2.039,700.658,snow,3,700.658,13406.002
1983-03-25,1983,-3.423,0,snow,3,0,13406.002
1983-03-26,1983,-2.979,0,snow,3,0,13406.002
1983-03-27,1983,-0.153,0,snow,3,0,13406.002
1983-03-28,1983,1.371,1342.56,rain,3,0,13406.002
1983-03-29,1983,1.213,0,rain,3,0,13406.002
1983-03-30,1983,4.744,0,rain,3,0,13406.002
1983-03-31,1983,4.797,0,rain,3,0,13406.002
1983-04-01,1983,-0.736,0,snow,4,0,0
1983-04-02,1983,3.067,0.20600000000000002,rain,4,0,0
1983-04-03,1983,-2.074,398.4359999999999,snow,4,398.4359999999999,0
1983-04-04,1983,-6.1,231.007,snow,4,231.007,0
1983-04-05,1983,-5.817,0,snow,4,0,0
1983-04-06,1983,-4.399,0,snow,4,0,0
1983-04-07,1983,-4.182,0,snow,4,0,0
1983-04-08,1983,-2.103,0,snow,4,0,0
1983-04-09,1983,2.904,0,rain,4,0,0
1983-04-10,1983,5.043,0,rain,4,0,0
1983-04-11,1983,2.159,8.715,rain,4,0,0
1983-04-12,1983,-2.33,630.765,snow,4,630.765,0
1983-04-13,1983,-4.01,182.88400000000001,snow,4,182.88400000000001,0
1983-04-14,1983,-2.58,0,snow,4,0,0
1983-04-15,1983,0.407,0,rain,4,0,0
1983-04-16,1983,3.434,0,rain,4,0,0
1983-04-17,1983,6.959,0,rain,4,0,0
1983-04-18,1983,5.97,0,rain,4,0,0
1983-04-19,1983,6.488,0,rain,4,0,0
1983-04-20,1983,5.108,157.676,rain,4,0,0
1983-04-21,1983,2.682,171.65,rain,4,0,0
1983-04-22,1983,4.234,0,rain,4,0,0
1983-04-23,1983,7.777,0,rain,4,0,0
1983-04-24,1983,10.078,0,rain,4,0,0
1983-04-25,1983,8.535,0,rain,4,0,0
1983-04-26,1983,6.435,0,rain,4,0,0
1983-04-27,1983,7.683,0,rain,4,0,0
1983-04-28,1983,8.893,0,rain,4,0,0
1983-04-29,1983,8.515,176.515,rain,4,0,0
1983-04-30,1983,3.35,150.136,rain,4,0,0
1983-05-01,1983,3.038,28.172,rain,5,0,0
1983-05-02,1983,2.9,0,rain,5,0,0
1983-05-03,1983,6.068,0,rain,5,0,0
1983-05-04,1983,8.449,0,rain,5,0,0
1983-05-05,1983,9.544,0,rain,5,0,0
1983-05-06,1983,5.271,0,rain,5,0,0
1983-05-07,1983,8.103,0,rain,5,0,0
1983-05-08,1983,11.252,0,rain,5,0,0
1983-05-09,1983,10.788,0,rain,5,0,0
1983-05-10,1983,10.647,0,rain,5,0,0
1983-05-11,1983,4.576,0,rain,5,0,0
1983-05-12,1983,5.676,0,rain,5,0,0
1983-05-13,1983,5.765,0,rain,5,0,0
1983-05-14,1983,4.317,0,rain,5,0,0
1983-05-15,1983,6.11,0,rain,5,0,0
1983-05-16,1983,4.471,0,rain,5,0,0
1983-05-17,1983,3.016,0,rain,5,0,0
1983-05-18,1983,5.449,143.35000000000002,rain,5,0,0
1983-05-19,1983,5.76,1272.86,rain,5,0,0
1983-05-20,1983,5.732,626.5569999999999,rain,5,0,0
1983-05-21,1983,9.859,0,rain,5,0,0
1983-05-22,1983,10.771,0,rain,5,0,0
1983-05-23,1983,12.7,0,rain,5,0,0
1983-05-24,1983,14.515,0,rain,5,0,0
1983-05-25,1983,15.295,0,rain,5,0,0
1983-05-26,1983,15.652,0,rain,5,0,0
1983-05-27,1983,16.199,0,rain,5,0,0
1983-05-28,1983,15.702,217.99800000000002,rain,5,0,0
1983-05-29,1983,15.88,162.64299999999997,rain,5,0,0
1983-05-30,1983,14.256,0,rain,5,0,0
1983-05-31,1983,14.694,0,rain,5,0,0
1983-06-01,1983,13.911,0,rain,6,0,0
1983-06-02,1983,10.809,0,rain,6,0,0
1983-06-03,1983,11.853,0,rain,6,0,0
1983-06-04,1983,12.381,0,rain,6,0,0
1983-06-05,1983,11.96,0,rain,6,0,0
1983-06-06,1983,12.393,0,rain,6,0,0
1983-06-07,1983,14.6,0,rain,6,0,0
1983-06-08,1983,15.039,0,rain,6,0,0
1983-06-09,1983,13.82,0,rain,6,0,0
1983-06-10,1983,15.09,0,rain,6,0,0
1983-06-11,1983,16.583,0,rain,6,0,0
1983-06-12,1983,10.168,151.71499999999997,rain,6,0,0
1983-06-13,1983,8.718,0,rain,6,0,0
1983-06-14,1983,10.773,0,rain,6,0,0
1983-06-15,1983,15.273,0,rain,6,0,0
1983-06-16,1983,16.485,0,rain,6,0,0
1983-06-17,1983,17.397,0,rain,6,0,0
1983-06-18,1983,18.143,0,rain,6,0,0
1983-06-19,1983,17.328,0,rain,6,0,0
1983-06-20,1983,17.695,0,rain,6,0,0
1983-06-21,1983,18.749,0,rain,6,0,0
1983-06-22,1983,18.852,3.4159999999999995,rain,6,0,0
1983-06-23,1983,17.142,182.71099999999998,rain,6,0,0
1983-06-24,1983,12.757,870.1780000000001,rain,6,0,0
1983-06-25,1983,13.803,247.20499999999998,rain,6,0,0
1983-06-26,1983,14.06,0,rain,6,0,0
1983-06-27,1983,15.477,0,rain,6,0,0
1983-06-28,1983,16.389,0,rain,6,0,0
1983-06-29,1983,17.45,0,rain,6,0,0
1983-06-30,1983,16.482,0,rain,6,0,0
1983-07-01,1983,17.28,0,rain,7,0,0
1983-07-02,1983,18.066,0,rain,7,0,0
1983-07-03,1983,18.058,0,rain,7,0,0
1983-07-04,1983,18.957,0,rain,7,0,0
1983-07-05,1983,20.231,61.908,rain,7,0,0
1983-07-06,1983,21.052,6.449000000000001,rain,7,0,0
1983-07-07,1983,19.406,0,rain,7,0,0
1983-07-08,1983,18.512,533.564,rain,7,0,0
1983-07-09,1983,18.265,689.4609999999999,rain,7,0,0
1983-07-10,1983,18.279,19.69,rain,7,0,0
1983-07-11,1983,18.168,0,rain,7,0,0
1983-07-12,1983,18.627,0,rain,7,0,0
1983-07-13,1983,19.429,71.693,rain,7,0,0
1983-07-14,1983,20.523,0,rain,7,0,0
1983-07-15,1983,19.511,0,rain,7,0,0
1983-07-16,1983,19.307,0,rain,7,0,0
1983-07-17,1983,19.858,0,rain,7,0,0
1983-07-18,1983,21.228,154.923,rain,7,0,0
1983-07-19,1983,19.998,2517.54,rain,7,0,0
1983-07-20,1983,18.97,217.936,rain,7,0,0
1983-07-21,1983,17.933,530.641,rain,7,0,0
1983-07-22,1983,17.491,933.747,rain,7,0,0
1983-07-23,1983,17.404,627.725,rain,7,0,0
1983-07-24,1983,19.436,679.984,rain,7,0,0
1983-07-25,1983,17.409,397.98799999999994,rain,7,0,0
1983-07-26,1983,17.053,1094.1299999999999,rain,7,0,0
1983-07-27,1983,16.628,810.883,rain,7,0,0
1983-07-28,1983,18.467,308.754,rain,7,0,0
1983-07-29,1983,20.112,519.5669999999999,rain,7,0,0
1983-07-30,1983,19.897,2298.02,rain,7,0,0
1983-07-31,1983,18.497,208.76399999999998,rain,7,0,0
1983-08-01,1983,19.418,679.3439999999999,rain,8,0,0
1983-08-02,1983,18.952,266.881,rain,8,0,0
1983-08-03,1983,19.261,352.53,rain,8,0,0
1983-08-04,1983,19.165,251.32100000000003,rain,8,0,0
1983-08-05,1983,20.248,322.97799999999995,rain,8,0,0
1983-08-06,1983,19.754,2.4359999999999995,rain,8,0,0
1983-08-07,1983,20.145,380.8,rain,8,0,0
1983-08-08,1983,20.268,7.796,rain,8,0,0
1983-08-09,1983,19.737,0,rain,8,0,0
1983-08-10,1983,18.725,954.343,rain,8,0,0
1983-08-11,1983,17.762,795.524,rain,8,0,0
1983-08-12,1983,18.193,0,rain,8,0,0
1983-08-13,1983,19.586,219.21899999999997,rain,8,0,0
1983-08-14,1983,19.9,9.095,rain,8,0,0
1983-08-15,1983,19.851,0,rain,8,0,0
1983-08-16,1983,19.72,0,rain,8,0,0
1983-08-17,1983,18.986,54.229000000000006,rain,8,0,0
1983-08-18,1983,16.611,452.362,rain,8,0,0
1983-08-19,1983,16.306,0,rain,8,0,0
1983-08-20,1983,17.576,0,rain,8,0,0
1983-08-21,1983,17.747,0,rain,8,0,0
1983-08-22,1983,17.589,0,rain,8,0,0
1983-08-23,1983,16.997,354.73499999999996,rain,8,0,0
1983-08-24,1983,17.205,4.126999999999999,rain,8,0,0
1983-08-25,1983,17.887,0,rain,8,0,0
1983-08-26,1983,17.799,0,rain,8,0,0
1983-08-27,1983,18.894,0,rain,8,0,0
1983-08-28,1983,18.845,777.3169999999999,rain,8,0,0
1983-08-29,1983,16.774,2.944,rain,8,0,0
1983-08-30,1983,18.167,0,rain,8,0,0
1983-08-31,1983,19.458,0,rain,8,0,0
1983-09-01,1983,20.41,0,rain,9,0,0
1983-09-02,1983,20.517,26.749,rain,9,0,0
1983-09-03,1983,20.095,0,rain,9,0,0
1983-09-04,1983,18.131,0,rain,9,0,0
1983-09-05,1983,17.936,0,rain,9,0,0
1983-09-06,1983,18.6,21.684,rain,9,0,0
1983-09-07,1983,17.609,402.977,rain,9,0,0
1983-09-08,1983,17.763,179.077,rain,9,0,0
1983-09-09,1983,18.298,0,rain,9,0,0
1983-09-10,1983,18.694,18.638,rain,9,0,0
1983-09-11,1983,18.343,107.036,rain,9,0,0
1983-09-12,1983,18.644,1.297,rain,9,0,0
1983-09-13,1983,18.233,41.691,rain,9,0,0
1983-09-14,1983,17.525,0,rain,9,0,0
1983-09-15,1983,17.336,0,rain,9,0,0
1983-09-16,1983,17.268,0.034,rain,9,0,0
1983-09-17,1983,17.329,0,rain,9,0,0
1983-09-18,1983,16.846,25.04,rain,9,0,0
1983-09-19,1983,14.8,0.41600000000000004,rain,9,0,0
1983-09-20,1983,9.317,0,rain,9,0,0
1983-09-21,1983,11.486,0,rain,9,0,0
1983-09-22,1983,13.164,0.138,rain,9,0,0
1983-09-23,1983,11.717,560.168,rain,9,0,0
1983-09-24,1983,11.19,485.617,rain,9,0,0
1983-09-25,1983,12.892,19.114000000000004,rain,9,0,0
1983-09-26,1983,14.651,983.116,rain,9,0,0
1983-09-27,1983,13.496,0,rain,9,0,0
1983-09-28,1983,12.029,348.65900000000005,rain,9,0,0
1983-09-29,1983,11.367,1916.6799999999998,rain,9,0,0
